,Image,Label,Type
759,8bfd98a4-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
760,8bff0f7c-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
761,8c005ff8-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
762,8c01eaa8-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
763,8c0378b4-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
764,8c04ebea-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
765,8c06322a-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
766,8c0760f0-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
767,8c08a4ba-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
768,8c09e4ce-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
769,8c0b5aa2-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
770,8c0cacf4-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
771,8c0e2f3e-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
772,8c0f9086-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
773,8c10d1f8-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
774,8c1255be-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
775,8c13cc14-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
776,8c150796-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
777,8c164624-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
778,8c17aa50-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
779,8c18e730-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
780,8c1a19e8-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
781,8c1b52e0-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
782,8c1cda16-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
783,8c1e2132-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
784,8c1f7f14-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
785,8c20c310-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
786,8c22217e-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
787,8c239e96-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
788,8c2523a6-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
789,8c2687dc-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
790,8c27e258-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
791,8c2929d8-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
792,8c2aa3c6-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
793,8c2bf938-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
794,8c2d71d2-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
795,8c2eb074-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
796,8c302ca6-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
797,8c316a12-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
798,8c32ed7e-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
799,8c3457cc-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
800,8c359baa-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
801,8c370940-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
802,8c3843c8-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
803,8c39bc8a-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
804,8c3b7a8e-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
805,8c3dd176-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
806,8c3fa9a6-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
807,8c4163c2-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
808,8c437b08-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
809,8c44de44-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
810,8c4663b8-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
811,8c47c816-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
812,8c48feb6-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
813,8c4a3e98-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
814,8c4ba6c0-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
815,8c4d0074-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
816,8c4e3336-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
817,8c4f7336-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
818,8c50df3c-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
819,8c5212da-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
820,8c53486c-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
821,8c547d5e-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
822,8c55cc36-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
823,8c570e20-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
824,8c5876c0-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
825,8c5a0af8-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
826,8c5b6ea2-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
827,8c5ceaca-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
828,8c5e5f54-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
829,8c5fd9d8-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
830,8c6107b8-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
831,8c6249d4-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
832,8c63c138-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
833,8c652e10-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
834,8c66a592-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
835,8c680d60-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
836,8c695e40-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
837,8c6a96b6-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
838,8c6be6b0-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
839,8c6d5ee6-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
840,8c6e9b8a-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
841,8c6fcbfe-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
842,8c715870-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
843,8c72dc04-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
844,8c742c26-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
845,8c755a06-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
846,8c767ed6-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
847,8c77ab62-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
848,8c78d258-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
849,8c7a06dc-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
850,8c7b907e-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
851,8c7cbd8c-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
852,8c7ddd66-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
853,8c7f41ba-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
854,8c808246-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
855,8c81c296-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
856,8c830a3e-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
857,8c8446d8-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
858,8c857602-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
859,8c86a6c6-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
860,8c87ecfc-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
861,8c894f02-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
862,8c8a768e-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
863,8c8c107a-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
864,8c8d4936-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
865,8c8e8832-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
866,8c8fe484-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
867,8c914176-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
868,8c92a6d8-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
869,8c9409a6-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
870,8c9568e6-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
871,8c96af76-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
872,8c98255e-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
873,8c998c1e-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
874,8c9ae5fa-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
875,8c9c424c-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
876,8c9db410-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
877,8c9edf66-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
878,8ca038fc-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
879,8ca19f1c-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
880,8ca2f060-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
881,8ca42c8c-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
882,8ca569a8-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
883,8ca6f156-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
884,8ca839b2-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
885,8ca9665c-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
886,8caad3c0-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
887,8cac20ae-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
888,8cad91b4-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
889,8caec55c-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
890,8caff1ac-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
891,8cb15704-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
892,8cb29f74-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
893,8cb3e406-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
894,8cb51a38-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
895,8cb64fa2-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
896,8cb7c756-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
897,8cb930dc-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
898,8cba7028-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
899,8cbba7c2-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
900,8cbcfc94-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
901,8cbe326c-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
902,8cbfa714-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
903,8cc0f970-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
904,8cc228ae-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
905,8cc386b8-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
906,8cc4afc0-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
907,8cc5cea0-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
908,8cc6f6c2-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
909,8cc858dc-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
910,8cc9b146-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
911,8ccae3e0-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
912,8ccc368c-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
913,8ccd9c70-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
914,8cceff8e-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
915,8cd04772-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
916,8cd1ad4c-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
917,8cd2c6dc-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
918,8cd3f69c-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
919,8cd53138-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
920,8cd69b54-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
921,8cd7c65a-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
922,8cd8dd2e-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
923,8cda08ac-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
924,8cdb629c-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
925,8cdce630-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
926,8cde1d16-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
927,8cdf86b0-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
928,8ce0d97a-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
929,8ce22bfe-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
930,8ce363f2-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
931,8ce4a5b4-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
932,8ce60c42-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
933,8ce72f5a-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
934,8ce8a5d8-5867-11f0-a74d-53af993ee072.png,1,hand_labelled
935,a44fc30a-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
936,a451661a-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
937,a452e1ca-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
938,a45453b6-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
939,a455e866-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
940,a4573eb4-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
941,a4589a16-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
942,a45a16ac-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
943,a45b6f66-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
944,a45caa3e-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
945,a45df772-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
946,a45f5cf2-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
947,a460e388-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
948,a46237ba-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
949,a463c54e-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
950,a465018e-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
951,a4666196-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
952,a467d210-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
953,a4690cfc-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
954,a46a5562-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
955,a46bc97e-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
956,a46d247c-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
957,a46ed48e-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
958,a47017a4-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
959,a47143b8-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
960,a472bc84-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
961,a4742c54-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
962,a475b7d6-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
963,a4773476-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
964,a478973a-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
965,a479f242-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
966,a47b2df6-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
967,a47c9ef2-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
968,a47dcd5e-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
969,a47f661e-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
970,a480bcda-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
971,a4823fa6-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
972,a4836fde-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
973,a484df0e-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
974,a4861bd0-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
975,a4873d9e-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
976,a488b606-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
977,a48a25b8-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
978,a48ba03c-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
979,a48ce33e-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
980,a48e69fc-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
981,a48fcb44-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
982,a4913466-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
983,a4926f70-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
984,a4941b0e-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
985,a4958c14-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
986,a496d9ca-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
987,a4981c7c-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
988,a4996078-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
989,a49ab2e8-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
990,a49c1fac-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
991,a49d4558-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
992,a49eac22-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
993,a4a01314-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
994,a4a170b0-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
995,a4a2e22e-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
996,a4a45c08-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
997,a4a5c728-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
998,a4a6edb0-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
999,a4a82090-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1000,a4a97a9e-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1001,a4aaf8c4-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1002,a4ac54c6-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1003,a4ada646-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1004,a4af3fb0-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1005,a4b09220-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1006,a4b1f6a6-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1007,a4b36c7a-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1008,a4b4e168-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1009,a4b64076-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1010,a4b7b4ce-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1011,a4b8f474-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1012,a4ba15de-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1013,a4bb764a-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1014,a4bcc874-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1015,a4be04fa-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1016,a4bf6ebc-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1017,a4c10808-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1018,a4c24376-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1019,a4c3840c-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1020,a4c4cd58-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1021,a4c62e5a-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1022,a4c78e44-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1023,a4c8e53c-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1024,a4ca0818-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1025,a4cb7e96-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1026,a4ccb0fe-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1027,a4ce004e-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1028,a4cf436e-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1029,a4d09f52-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1030,a4d1c8f0-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1031,a4d3380c-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1032,a4d4a084-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1033,a4d5c36a-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1034,a4d71f6c-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1035,a4d86dae-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1036,a4d99eea-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1037,a4db005a-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1038,a4dc4334-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1039,a4dd80dc-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1040,a4dea5b6-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1041,a4dfd850-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1042,a4e14136-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1043,a4e26c28-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1044,a4e3a3f4-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1045,a4e4f95c-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1046,a4e63038-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1047,a4e768ae-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1048,a4e8c820-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1049,a4ea4d9e-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1050,a4eb7084-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1051,a4ec8fc8-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1052,a4edef12-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1053,a4ef2616-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1054,a4f09762-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1055,a4f1c966-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1056,a4f32428-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1057,a4f45f8c-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1058,a4f5b7ba-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1059,a4f6e78e-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1060,a4f85b32-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1061,a4f9b3ba-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1062,a4fb09fe-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1063,a4fc5d4a-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1064,a4fda9e8-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1065,a4ff0a54-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1066,a5006872-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1067,a501d7b6-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1068,a502fb64-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1069,a5042b10-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1070,a5059716-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1071,a506c334-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1072,a5083bb0-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1073,a509aa04-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1074,a50add3e-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1075,a50c05e2-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1076,a50d5fdc-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1077,a50e87c2-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1078,a50fb82c-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1079,a511430e-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1080,a512acbc-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1081,a5140ec2-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1082,a5154238-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1083,a516dd6e-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1084,a5186ca6-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1085,a519b1c4-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1086,a51b2702-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1087,a51cc904-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1088,a51df9f0-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1089,a51f6100-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1090,a520da94-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1091,a5227b56-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1092,a523be08-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1093,a524e670-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1094,a5264fec-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1095,a527a32e-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1096,a528cdb2-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1097,a52a0010-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1098,a52b6d74-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1099,a52cbecc-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1100,a52e249c-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1101,a52f9f2a-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1102,a530e93e-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1103,a53257d8-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1104,a5338f9a-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1105,a534d382-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1106,a53640fa-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1107,a537c362-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1108,a5394a48-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1109,a53acac6-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1110,a53c3c6c-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1111,a53daac0-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1112,a53f1f36-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1113,a540473a-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1114,a54163fe-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1115,a5428be4-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1116,a543e32c-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1117,a5451256-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1118,a5467506-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1119,a547f6ce-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1120,a5496cca-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1121,a54ac016-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1122,a54be5a4-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
1123,a54d6122-5867-11f0-a74d-53af993ee072.png,2,hand_labelled
